text,sentiment
"Foehammer2008: RT renomarky: ☑ never watch #KellyFile again

1. #GOPDebate questions 
2. Pandering to DWStweets 
3… http://t.co/AuhlNZa3Ww",Negative
"RT @kristawelz: Raise your words, not your voice. It is rain 💧 that grows flowers 🌷, not thunder ⚡️. #edchat #GOPDebate #GOPDbate #edcampgl…",Negative
RT @SupermanHotMale: NO MORE BUSHS... FUCK YOU JEB #GopDebates,Negative
"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",Negative
"""It is that progressive movement that is causing them the problems."" - eloquent words from @BenCarson2016. #GOPDebate",Positive
RT @OhNoSheTwitnt: So are you people who are playing the drinking game dead yet? #GOPDebate,Negative
I would say after 1 hour - #Jeb is not the winner tonight. #GOPDebates,Negative
"MT What I learned last night talking heads have lots in common with politicians, talk, ego, out of touch #GOPDebate  https://t.co/FE54H9CkAy",Negative
RT @HeadcACE1906: GOP in a nut shell  #GOPDebate http://t.co/Q7Q7GXw3Lc,Negative
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Positive
"RT @Kahuna_2010: Only thing not heard last night was 

“JERRY! JERRY! JERRY! JERRY! JERRY! JERRY! JERRY! JERRY!” #GOPDebate",Negative
"RT @RepubGrlProbs: Carson: Hillary feeds off of the uniformed, depending on the votes of useful idiots... ouch. #GOPDebate",Negative
"RT @senatorshoshana: This is where @RandPaul's logical consistency rocks it - he's right. Stop funding out enemies, allow @israel to be ind…",Positive
"@ltmd11 yes! Watching both #GOPDebate with you was def fun.. #GOP has a deep field, but have to start cutting down on number of candidates..",Negative
"RT @Just_JDreaming: Fox to Presidential Candidates: So lets all talk about God for a second.
 
Founding Fathers:
Jesus: 
#GOPDebates http:/…",Negative
Wondering how the day after the #GOPDebate is going? I've ordered Dominos and read through my watch party swag: http://t.co/NQqXm33AEr,Positive
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
"RT @JamelleMyBelle: Meanwhile, in the White House...  #GOPDebate http://t.co/nouUUt5hKq",Negative
He accepts my daughter. I'm so happy. A republican ACCEPTING MY CHILD! RT #GOPDebates #Kasich #Gaymarriage  https://t.co/po2AWD9qsd,Positive
RT @cowboytexas: Proof #GOPDebate Republicans and @FoxNews need an education on separation of church and state. http://t.co/eyJVwGxe3f,Negative
RT @DesignerDeb3: @FoxNews Guess The Bush FIX WAS IN #GOPDebate ‼️ He Gets The Most Questions‼️ http://t.co/7Eyg5Ib8uK”,Negative
"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",Positive
"RT @JohnDrogin: Line of the night and most switched votes for @tedcruz, according to post-debate Fox focus group. #gopdebate http://t.co/aJ…",Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
"RT @RadioFreeTom: Trump's answer on his businesses so far is the certifiable disaster of the night, right after his ""I buy influence"" comme…",Negative
RT @BOUNCE_COMIC: Black folks looking at @BenCarson2016 like... #GOPDebate http://t.co/PU672WgzYm,Negative
RT @CharlotteLaws: Chris Christie is really standing out at the #GOPdebate,Positive
"NEW STATEMENT on #GOPDEBATE: It's not a debate, it's an embarrassment:  @CorrectRecord http://t.co/JwZqoAf75E … #TruthMatters @AlexWagner",Negative
Christie practiced.  Lots of numbers.  #GOPDebates,Positive
RT @BernardGoldberg: Donald the real RINO in the race. But he doesn’t mean it. http://t.co/9BaQOqpXoN #GOPDebate,Positive
"RT @TDsVoice: “@peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/MkoXvDXoPz”",Positive
"RT @CatholicLisa: Hats off to Ben Carson for using the term ""useful idiots"" re: Hillary Clinton and the secular progressive movement. #GOPD…",Positive
RT @alexandraheuser: It's one thing 2 recognize a WINNER but America recognizes one who can help AMERICA win! #Rick2016 #GOPDebate #TCOT ht…,Positive
I believe this is the first mention of human rights all night. Thx Kasich. #GOPDebates,Positive
"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
So who watched the GOP Debate last night and saw Trump #DonaldTrump #GOPDebate @realDonaldTrump #TrumpForPresident,Positive
Keep religion out of politics! #GOPDebate,Negative
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Negative
"RT @AnnTelnaes: God, I hope the field gets smaller soon... http://t.co/9vn7Q9aE2k #GOPDebate #2016election #TooManyToDraw http://t.co/FVEHo…",Negative
"Government secured bonds are not IOUs.  If they are, no one better tell China.  #gopdebates",Negative
RT @Izac_Wright: THIS HAPPENED: Not a single mention of #votingrights on #VRA50 in tonight’s #GOPdebates,Negative
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,Negative
"@IngrahamAngle ""@CarlyFiorina ran away with it."" #GOPDebate #Carly2016 https://t.co/rXJS2EMmdj",Negative
"AWWWWW... poor Donald RT @Oregonian: Trump on #GOPdebate: ""The questions to me were not nice."" http://t.co/Npznjv5StI http://t.co/MdQP4oWhdo",Negative
RT About to take the stage for #GOPDebate - handing my account over to @TeamMarco staff. Follow along at http://t.co/1bk9bCIj7f,Positive
"So, it's official; the GOP 2016 Platform is less abortion, more war. That's it. That's what they are after. #GOPDebate #Priorities",Negative
RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,Negative
"RT @lynn_mistie: Lol, fun! Aghhh I'm pumped! This is a nerds favorite sport!! #GOPDebates",Positive
This is my favorite quote of the #GOPDebate This is the only point @realDonaldTrump needed to make.  https://t.co/KwHdfmUvA5,Positive
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,Positive
"Not shocked much,but ""debate"" questions for both were ABSURD!!With all the shit we have going on, they chose 2 try &amp; start fights #GOPDebate",Negative
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
RT @NancyLeeGrahn: This is no joke.  http://t.co/bqAaTGjnfe #GOPDebate,Negative
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Negative
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,Negative
"RT @NaughtyBeyotch: RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner  "" http://t.co/lX0RkaHzMQ",Positive
@Reince - That's because we all came for the laughs and bat shit crazy comments. #GOPDebate,Negative
"#GOPDebate none of the presidential candidates brought a fucking gom jabbar, i mean at least liven up your crazy",Negative
"RT @SalMasekela: These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",Negative
For once I agree with 90% of @camillepaglia 's assessment: #GOPDebate http://t.co/BxuNX9UkDf,Positive
Bernie Sanders gained over 10K new likes and growing from the #GOPDebates #DebatewithBernie #feelthebern,Positive
"RT @BigHeadSports: Ben Carson moved up on my draft board. Sneaky quickness, reads the field well. #GOPDebate",Positive
"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens…",Positive
"RT @Gabby_Hoffman: Best @tedcruz line re #GOPDebate: ""I will fight to defend liberty because my family knows what it's like to lose it"" htt…",Positive
RT @ScottWalker: Didn't catch the full #GOPdebate last night. Here are some of Scott's best lines in 90 seconds. #Walker16 http://t.co/ZSfF…,Positive
"I'm still for @realDonaldTrump, @JebBush reminds me of Jimmy Carter n a bit like @JohnKerry , which is fine, we just need tuffer #GOPDebate",Positive
Good for you John Kasich! #GOPDebates,Positive
Marc Sandalow: Rubio Made A Strong Case About The Benefits Of His Conservative Values #GOPDebate http://t.co/1Zb75gqMUW,Positive
"RT @jordanajason: The only thing ""illegals and prostitutes"" have in common is that their both better than u Mike Huckabee #GOPDebates",Negative
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,Positive
RT @KLSouth: .@marthamaccallum &amp; @BillHemmer arrogant/snarky on #GOPDebates. The NY &amp; DC Media complex are slimy. Our America is not their …,Negative
RT @NateMJensen: Walker: God is cutting the UW budget. Talk to him. #GOPdebates,Negative
".@FredBarnes, @weeklystandard: ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback soared."" #GOPDebate",Positive
RT @warriorwoman91: Carly Declared Winner by Many at the first #GOPdebate http://t.co/82iEpzFJOm,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",Positive
RT @Ricky_Vaughn99: Fox News tries to get the GOP to gang up on Trump and Kasich curb stomps Chris Wallace #cuckservative #GOPDebate,Negative
"#FF 
Best source for what's going on in US Senate: @SenTomCotton
Best commentary: @BuckSexton 
Best #GOPDebate performance: @CarlyFiorina",Positive
".@dccc @PPFA
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush http://t.co/bgzYsySfSU",Negative
"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",Negative
RT @NotBillWalton: The Straight Outta Compton trailer that just came on spent more time on police brutality than the #GOPDebate did.,Negative
"""@kimguilfoyle: Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016""TRUMP baby!",Positive
"RT @RWSurferGirl: Rubio and Bush are a threat to this country, 🇺🇸 #GOPDebate  #GOPDebates",Negative
@FrankLuntz #GOPDebate focus group looked like it might be a Luntz family renunion! Real @realDonaldTrump supporters are LOL at you! #joke,Negative
RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Negative
Props to @FoxNews for the GREAT questions.  @megynkelly @BretBaier @FoxNewsSunday #GOPDebate,Positive
"@RealBenCarson Astounding job at the #GOPDebate. Poised, dignified, humble yet unwavering.",Positive
"So,@realDonaldTrump  is now whining because questions posed were not fair. #whinybaby #notpresidential #GOPDebate",Negative
RT @YoungGOPGums: Did Huck just say he wants to protect the SS benefits of pimps and prostitutes? #GOPdebates.,Negative
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
RT @NateMJensen: I'm starting to worry that Trump is a field experiment. #GOPdebates,Negative
Watch the debates nope better things to do watching paint dry #GOPDebate,Negative
"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Negative
"Someone here just said, ""Jeb looks more like a vice-president."" #GOPDebates",Negative
"Lol, fun! Aghhh I'm pumped! This is a nerds favorite sport!! #GOPDebates",Positive
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
@FoxNews  after last night's #GOPDebate  @RealBenCarson @GovMikeHuckabee  have emerged as my top two,Positive
"""Freedom is not free and we must fight for it every day.""  -@RealBenCarson Even if you don't vote for the guy, appreciate #truth #GOPDebate",Positive
"At certain (not rare) moments the #GOPDebate seemed for pres elec in middle ages. Seriously, u r welcome to the 21th century, plz come in,",Negative
3 hours of #GOPDebates is enough for one night and I love politics…,Negative
"RT @PuestoLoco: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http://t.co/bg…",Negative
I'd rather have a boxing match &amp; let the winners advance. That'd be so much more entertaining than tailored questions. #GOPDebates,Negative
So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GOPDebates,Negative
"RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? 🇺🇸 #GOPDebates  #GOPDebate",Negative
"RT @tedcruz: Great conversation with @SeanHannity in advance of tonight's #GOPDebate: https://t.co/gRT7H6mJHG

#CruzCrew, I hope you’ll lis…",Positive
RT @ggfletcher: Trump's big beautiful door: #GOPDebate http://t.co/f2CR23uXFL,Positive
"Post #GOPdebate is ""OH, #RandPaul was too aggressive!"" Do people UNDERSTAND what he knows? He wants to audit the Federal Reserve...",Positive
Rand Paul is Christie's jealous boyfriend. 'You can go hug him if you want' lol #GOPDebates #FoxDebate #GOPTBT,Negative
